original,simplification1,simplification2,question,options,answer,orig_id,simp_pair_id
Der 65. Eurovision Song Contest soll vom 12. bis 16. Mai in der Stadt Rotterdam in den Niederlanden stattfinden.,Der Eurovision Song Contest findet in Rotterdam in den Niederlanden statt. Das ist in der Stadt Rotterdam in den Niederlanden. Der Contest findet vom 12. bis 16. Mai statt.,Der Eurovision Song Contest findet in den Niederlanden statt. Der Song Contest soll vom 12. bis 16. Mai stattfinden. Die Stadt Rotterdam ist der Veranstaltungsort.,4,y,4,uid_apa_test_696,r3_pid_apa32
Am Mittwoch hat es um 8.30 Uhr in der Gegend von Admont in der Steiermark ein Erdbeben gegeben.,Am Mittwoch gab es in Admont in der Steiermark ein Erdbeben.,Am Mittwoch gab es ein Erdbeben in der Steiermark. Es gab einen großen Riss im Straßenbelag.,3,n,5,uid_apa_test_654,r3_pid_apa190
Dabei wurden auch Geschäfte zerstört und Polizei-Autos in Brand gesetzt.,Es brannte auch in ein paar Geschäfte. Außerdem hat man Polizei-Autos abgefackelt.,Dabei wurden auch Geschäfte zerstört. Außerdem wurden Polizei-Autos in Brand gesetzt.,1,y,1,uid_apa_test_245,r3_pid_apa155
"Da die ÖVP und die FPÖ nun nicht mehr zusammenarbeiten, hat sich die ÖVP nun anders entschieden.",Daher hat die ÖVP nun einen neuen Koalitionspartner. Die FPÖ will nun keine Koalition mit der ÖVP mehr.,Die ÖVP und die FPÖ arbeiten nicht mehr zusammen. Deshalb hat die ÖVP sich anders entschieden.,4,y,2,uid_apa_test_305,r3_pid_apa175
Als erster Mensch in den USA bekam die Krankenschwester Sandra Lindsay die Impfung.,Die erste Frau in den USA ist eine Krankenschwester. Die heißt Sandra Lindsay. Sie bekam die Impfung gegen Corona.,Die Krankenschwester Sandra Lindsay bekam als erster Mensch in den USA den Corona-Impfstoff.,3,n,6,uid_apa_test_50,r3_pid_apa7
Dadurch ist Thiem bereits für das Halbfinale qualifiziert.,Deshalb ist Thiem bereits für das Halbfinale qualifiziert.,Jetzt ist Thiem schon im Halbfinale. Es spielt aber noch gegen jemand anderen.,3,y,5,uid_apa_test_311,r3_pid_apa257
Am Mittwoch in der Früh waren nur noch ungefähr 3.000 Menschen mit dem Corona-Virus erkrankt.,In Österreich waren noch 3.000 Menschen am Mittwoch mit dem Corona-Virus. Das sind nur noch sehr wenige Menschen.,Am Mittwoch waren nur noch etwa 3.000 Menschen im Spital wegen Corona.,4,y,6,uid_apa_test_193,r3_pid_apa94
Im Tiroler Ort Kitzbühel hat am Sonntag ein 25-jährige Mann 5 Menschen getötet.,In Kitzbühel hat ein Mann 5 Menschen getötet. Der Mann ist 25 Jahre alt. Er hat eine Waffe genommen und hat die Menschen erschossen. Die Polizei hat den Mann aber gefangen genommen.,Am Sonntag hat in der Gemeinde Kitzbühel in Tirol ein 25 Jahre alter Mann 5 Menschen getötet.,1,n,15,uid_apa_test_33,r3_pid_apa227
Dabei wurde er von einem weiteren umstürzenden Baum getroffen und getötet.,Er ist von einem Baum tot gefallen. Das ist ein Unglück. Der Baum ist auf ihm runter gefallen.,Der Mann wurde dann von einem weiteren umstürzenden Baum getroffen. Dadurch kam der Mann ums Leben.,1,n,2,uid_apa_test_671,r3_pid_apa150
Dann kamen die falschen Polizisten zu den älteren Menschen nach Hause und holten das Geld ab.,Dann kamen die falschen Polizisten zu den älteren Menschen. Sie haben dann das Geld von den Menschen genommen.,Die falschen Polizisten sind dann zu den Menschen gegangen und haben das Geld abgeholt.,3,y,4,uid_apa_test_722,r3_pid_apa294
"Als Opposition gelten alle Parteien, die im Parlament vertreten sind, aber nicht der Regierung angehören.","Die Opposition sind alle Parteien, die im Parlament vertreten sind. Allerdings sind sie nicht in der Regierung vertreten.",Die Regierung ist die stärkste Partei. Die anderen Parteien sind die Opposition.,1,n,6,uid_apa_test_0,r3_pid_apa123
Am 22. Juni hat das Geparden-Weibchen Afra im Wiener Tiergarten Schönbrunn 4 Geparden-Babys auf die Welt gebracht.,Am 22. Juni brachte Afra im Wiener Tiergarten 4 Babys auf die Welt.,Afra hat 4 Geparden-Babys. Das hat sie am 22. Juni im Wiener Tiergarten Schönbrunn gemacht. Afra ist ein Geparden-Weibchen.,4,n,6,uid_apa_test_250,r3_pid_apa251
"Tankstellen und kleine Geschäfte auf Bahnhöfen und Flughäfen sind Ausnahmen, sie dürfen weiterhin auch nach 19 Uhr offen haben.",Bahnhöfe und Flughäfen haben Ausnahmen. Dort darf man auch später noch tanken oder etwas kaufen.,Tankstellen und Läden am Bahnhof und am Flughafen bleiben auf. Die anderen Läden müssen aber ab 19 Uhr zu machen.,1,n,5,uid_apa_test_217,r3_pid_apa134
"Die ÖVP hat es mit 20,43 Prozent der Stimmen auf den 2. Platz geschafft.","Die ÖVP hat den 2. Platz erreicht. Die Partei hat 20,4 Prozent der Stimmen bekommen.",Die ÖVP hat es auf den 2. Platz geschafft.,3,n,6,uid_apa_test_116,r3_pid_apa35
Die 2 Frauen bekommen den Nobelpreis für die Entwicklung der sogenannten Gen-Schere CRISPR/Cas9.,Die 2 Frauen bekommen den Preis für die Gen-Schere.,Die 2 Frauen bekommen den Nobelpreis für die Erfindung der Gen-Schere CRISPR.,3,n,3,uid_apa_test_5,r3_pid_apa219
Das Windrad in Lichtenegg steht Besuchern offen und kann von April bis September am Wochenende besichtigt werden.,Das Windrad ist aber für die Menschen zugänglich. Man kann es von April bis September besuchen.,Das Windrad in Lichtenegg kann man auch von April bis September besichtigen.,3,y,4,uid_apa_test_622,r3_pid_apa135
"Generell empfiehlt die Regierung, Freunde und Bekannte derzeit nicht mehr zu treffen.","Die Regierung sagt, es ist besser, wenn man im Moment nicht seine Freunde treffen soll.","Die Regierung sagt, dass man keine Freunde mehr treffen soll.",3,y,5,uid_apa_test_138,r3_pid_apa296
"2019 waren 6 Kinder unter den Todesopfern, während im Jahr 2018 kein Kind beim Zu-Fuß-Gehen im Straßenverkehr starb.",Im Jahr 2019 gab es 21 Tote beim Gehen. 6 Kinder sind dabei gestorben. Im Jahr 2018 gab es keine toten Kinder.,Im Jahr 2019 starben 6 Kinder. Im Jahr 2018 gab es keinen Todesfall.,3,n,9,uid_apa_test_710,r3_pid_apa121
"""Lonely Planet"" erstellt jedes Jahr eine Rangliste der besten 10 Städte, Länder und Regionen auf der ganzen Welt.","Jedes Jahr schreibt das Buch ""Lonely Planet"" eine Liste. Darin stehen die besten Städte auf der ganzen Welt.","Jedes Jahr veröffentlicht die Firma Lonely Planet eine Rangliste von den besten Städten, Ländern und Regionen der Welt.",3,y,0,uid_apa_test_578,r3_pid_apa58
Am Mittwoch hat es um 8.30 Uhr in der Gegend von Admont in der Steiermark ein Erdbeben gegeben.,Es hat in der Steiermark ein Erdbeben gegeben. Das Erdbeben war bei Admont. Das Erdbeben war aber nicht so stark.,"Am Mittwoch hat es in der Steiermark um 8.30 Uhr am Morgen ein Erdbeben gegeben. Das Erdbeben hatte eine Stärke von 4,1.",1,n,2,uid_apa_test_654,r3_pid_apa164
"Tankstellen und kleine Geschäfte auf Bahnhöfen und Flughäfen sind Ausnahmen, sie dürfen weiterhin auch nach 19 Uhr offen haben.",Aber nicht alle Geschäfte müssen dann zu machen. Man darf zum Beispiel immer noch auf dem Flughafen einkaufen.,Die Tankstellen auf Bahnhöfen und Flughäfen können aber auch nach 19 Uhr geöffnet bleiben.,3,n,4,uid_apa_test_217,r3_pid_apa295
Am 22. Juni hat das Geparden-Weibchen Afra im Wiener Tiergarten Schönbrunn 4 Geparden-Babys auf die Welt gebracht.,Im Tiergarten Schönbrunn in Wien hat am 22. Juni das Weibchen Afra 4 Geparden-Babys auf die Welt gebracht.,Am 22. Juni haben die Geparden-Babys im Tiergarten Schönbrunn das Licht der Welt erblickt. Es sind 2 Jungs und 2 Mädchen.,3,n,3,uid_apa_test_250,r3_pid_apa102
Der Präsident von China Xi Jinping besuchte mit einer Maske und einem weißen Kittel ein Krankenhaus in Peking.,"In Peking in China hat sich der Präsident anguckt, wie man im Krankenhaus gegen das Virus kämpft. Er trug eine Maske und einen Kittel.",In China besuchte der Präsident Xi Jinping ein Krankenhaus. Er trug eine Maske und einen Kittel.,3,n,8,uid_apa_test_649,r3_pid_apa194
"Die ÖVP findet das Verbot unfair für die Bauern, die Glyphosat verwenden.","Die ÖVP findet das Verbot schlecht. Die ÖVP sagt, dass die Bauern das Gift brauchen.","Die ÖVP findet es unfair, dass Bauern kein Glyphosat mehr verwenden dürfen.",3,y,3,uid_apa_test_446,r3_pid_apa38
Das Fracht-Schiff hatte vor über einem Jahr mitten im Atlantischen Ozean technische Probleme und konnte nicht mehr weiterfahren.,Das Schiff hatte vor einem Jahr technische Probleme im Meer und konnte deshalb nicht mehr weiterfahren.,Das Schiff ist noch auf dem Meer. Es kann nicht mehr fahren.,1,n,4,uid_apa_test_525,r3_pid_apa77
2019 lebten demnach 426 Millionen unter 18-Jährige in Konflikt-Gebieten.,2019 lebten 426 Millionen Kinder in Kriegs-Ländern. Das ist eine sehr große Zahl.,2019 waren fast 426 Millionen Kinder unter 18 Jahren im Krieg.,3,y,2,uid_apa_test_143,r3_pid_apa100
"Tankstellen und kleine Geschäfte auf Bahnhöfen und Flughäfen sind Ausnahmen, sie dürfen weiterhin auch nach 19 Uhr offen haben.",Tankstellen und kleine Geschäfte sind Ausnahmen. Sie dürfen immer offen bleiben. Das gilt für Bahnhöfe und Flughäfen.,Tankstellen und kleine Geschäfte auf Bahnhöfen und Flughäfen sind Ausnahmen. Sie dürfen weiterhin auch nach 19 Uhr offen sein.,4,n,2,uid_apa_test_217,r3_pid_apa166
"3.639 Menschen befinden sich wegen dem Corona-Virus derzeit im Spital, 701 davon auf einer Intensiv-Station.",Insgesamt sind 3.639 Menschen krank. 701 sind auf der Intensiv-Station.,3.639 Menschen sind in einem Spital mit dem Corona-Virus. 701 Menschen davon sind auf einer Intensiv-Station.,1,n,6,uid_apa_test_737,r3_pid_apa253
Bei den Buben wurden neben Paul auch gerne die Namen David und Jakob gewählt.,Bei den Buben. Viele haben auch David oder Jakob gewählt. Das sind aber auch sehr beliebte Namen.,David und Jakob sind auch sehr beliebte Namen.,4,y,9,uid_apa_test_423,r3_pid_apa72
2019 lebten demnach 426 Millionen unter 18-Jährige in Konflikt-Gebieten.,"2019 waren es 426 Millionen. Das sind sehr viele Kinder. Sie leben in Gebieten, in denen es Kriege gibt.","2019 lebten 426 Millionen Kinder und Jugendliche in Konflikt-Gebieten. Das sind Kinder, die in Kriegen leben.",4,y,3,uid_apa_test_143,r3_pid_apa90
"Besonders stark regnete und hagelte es in Oberösterreich, dort waren 65 Feuerwehren mit fast 1.000 Leuten im Einsatz.",In Oberösterreich hat es viel Hagel und Regen gegeben. Die Feuerwehr hat viel zu tun.,In Oberösterreich waren 65 Feuerwehren mit fast 1.000 Menschen im Einsatz. Dort regnete es und hagelte besonders stark.,1,n,3,uid_apa_test_612,r3_pid_apa250
Am 11. September 2001 flogen Terroristen mit 2 Flugzeugen absichtlich in die 2 Hochhäuser des World Trade Center.,Am 11. September 2001 flogen Flugzeuge in 2 Hochhäuser des World Trade Center. 2 Terroristen steuerten diese Flugzeuge absichtlich hinein.,Am 11. September 2001. Es war ein sehr schlimmes Ereignis. Terroristen flogen mit 2 Flugzeugen in die Twin Towers. Das sind die 2 Hoch-Häuser des World Trade Center. Sie flogen absichtlich in die Hoch-Häuser. Das war ein Terror-Anschlag.,4,y,18,uid_apa_test_374,r3_pid_apa17
Dadurch ist Thiem bereits für das Halbfinale qualifiziert.,Thiem gewinnt das Tennis-Spiel. So ist er im Halb-Finale.,Dadurch ist Thiem sicher im Halb-Finale.,1,y,3,uid_apa_test_311,r3_pid_apa131
"Am Mittwoch hat der Iran bekanntgegeben, dass er teilweise aus dem Atom-Abkommen aussteigt.",Am Mittwoch hat sich der Iran vom Atom-Abkommen zurückgezogen.,"Am Mittwoch ist bekannt geworden, dass der Iran teilweise aus dem Atom-Abkommen aussteigt.",3,n,4,uid_apa_test_425,r3_pid_apa299
"Die österreichischen Haushalte sparten laut vorläufigen Zahlen 31,9 Milliarden Euro.",Die Menschen in Österreich haben viel Geld gespart. Das sind 31 Milliarden Euro.,Die Österreicher sparten im 1. Halbjahr 2019 viel Geld. Das hat die Statistik Austria berichtet.,1,n,2,uid_apa_test_367,r3_pid_apa203
Auf der ganzen Welt sind schon hunderttausende Menschen von Corona-Virus krank geworden.,Auf der ganzen Welt sind schon 100.000 Menschen von dem Virus krank geworden.,Auf der ganzen Welt sind schon hunderttausende Menschen an dem Virus krank geworden.,4,y,0,uid_apa_test_752,r3_pid_apa231
Am Donnerstag ist ein Mann in Kärnten von einer Kuh schwer verletzt worden.,Ein Mann in Kärnten ist am Donnerstag von einer Kuh verletzt worden.,In Kärnten ist ein Mann von einer Kuh verletzt. Er war im Stall. Die Kuh hat ihn ganz schön weh gemacht. Der Mann hat viele Schürfwunden.,1,n,14,uid_apa_test_438,r3_pid_apa218
Der 65. Eurovision Song Contest soll vom 12. bis 16. Mai in der Stadt Rotterdam in den Niederlanden stattfinden.,"Der 65. Eurovision Song Contest findet vom 12. bis 16. Mai statt. Das Land, in dem er stattfindet, ist die Niederlande. Die Stadt heißt Rotterdam.",Der Song Contest ist ein Musik-Wettbewerb. Es macht den Wettbewerb schon zum 65. Mal. Dieses Jahr ist es in Rotterdam in den Niederlande.,1,y,2,uid_apa_test_696,r3_pid_apa147
Bei den Buben wurden neben Paul auch gerne die Namen David und Jakob gewählt.,Bei den Jungs heißen die beliebtesten Namen David und Jakob.,"Die beliebtesten Namen für die Buben waren David, Paul und Jakob.",3,y,1,uid_apa_test_423,r3_pid_apa184
"Am 4. Juni 1989 tötete die chinesische Armee viele Menschen, die am Tiananmen-Platz in Peking für mehr Demokratie demonstriert haben.",Vor 32 Jahren hat die chinesische Armee viele Menschen getötet. Sie wollten mehr Demokratie.,Am Tiananmen-Platz in Peking wurde am 4. Juni 1989 für mehr Demokratie demonstriert.,3,n,1,uid_apa_test_32,r3_pid_apa267
Am Freitag beginnen die Massentests in Wien und in den Bundesländern Vorarlberg und Tirol.,Am Freitag werden die Massentests in Wien und in den Bundesländern Vorarlberg und Tirol starten.,"Am Freitag sollen die Massentests beginnen. In Wien, Vorarlberg und Tirol.",3,y,4,uid_apa_test_123,r3_pid_apa129
"Am 4. Juni 1989 tötete die chinesische Armee viele Menschen, die am Tiananmen-Platz in Peking für mehr Demokratie demonstriert haben.",In China hat die Armee viele Menschen erschossen. Die Menschen demonstrierten für mehr Demokratie. Das war am 4. Juni 1989.,Am 4. Juni 1989 in China wurde der Tiananmen-Platz in Peking von chinesischen Soldaten mit Gewalt geräumt. Es wurden viele Menschen getötet.,1,y,2,uid_apa_test_32,r3_pid_apa9
Das Fracht-Schiff hatte vor über einem Jahr mitten im Atlantischen Ozean technische Probleme und konnte nicht mehr weiterfahren.,Das Schiff hat keine Kraft mehr. Es liegt jetzt im Ozean.,Das Schiff hatte vor über einem Jahr im Atlantischen Ozean Probleme.,3,n,0,uid_apa_test_525,r3_pid_apa142
Derzeit sind 4.456 Menschen in Österreich am Corona-Virus erkrankt.,4.456 Menschen in Österreich sind krank. Sie haben sich mit dem Corona-Virus angesteckt.,Es gibt in Österreich jetzt 4.456 Corona-Kranke.,1,y,6,uid_apa_test_625,r3_pid_apa168
"Dabei soll geprüft werden, ob die WHO etwas falsch gemacht hat.","Es soll geprüft werden, ob die WHO sich geirrt hat.","Darauf soll eine neue Untersuchung kommen. Man will dann wissen, ob die WHO etwas falsch gemacht hat.",4,y,7,uid_apa_test_408,r3_pid_apa54
Das Windrad in Lichtenegg steht Besuchern offen und kann von April bis September am Wochenende besichtigt werden.,Man kann das Windrad aber besuchen. Das ist in Lichtenegg in der Steiermark. Es ist ganz in Orange. Man kann es von April bis September am Wochenende besuchen.,Das Windrad in Lichtenegg im Burgenland kann man sich im Frühling und Sommer auch ansehen. Das Windrad ist im Ort Lichtenegg in der Nähe von Neudörfl.,1,n,2,uid_apa_test_622,r3_pid_apa193
Dabei wurden auch Geschäfte zerstört und Polizei-Autos in Brand gesetzt.,Bei diesem Streit wurden auch Geschäfte zerstört.,Dabei sind auch Geschäfte kaputt gegangen. Und es gab auch Angriffe auf die Polizei.,3,n,7,uid_apa_test_245,r3_pid_apa247
Am Freitag beginnen die Massentests in Wien und in den Bundesländern Vorarlberg und Tirol.,In Wien und in den Bundesländern Vorarlberg und Tirol sollen bald große Tests gemacht werden.,In Wien und in den Bundesländer Tirol und Vorarlberg beginnen die Massen-Tests.,1,y,3,uid_apa_test_123,r3_pid_apa283
Am Donnerstag ist ein Mann in Kärnten von einer Kuh schwer verletzt worden.,Am Donnerstag ist ein Mann in Kärnten verletzt worden. Der Mann ist von einer Kuh angegriffen worden. Er ist sehr schwer verletzt.,Am Donnerstag wurde ein Mann von einer Kuh in Kärnten verletzt. Die Kuh hat den Mann ins Gesicht gebissen. Der Mann ist schwer verletzt worden.,4,n,3,uid_apa_test_438,r3_pid_apa224
"""Mit der Impfung ist der Anfang für den Sieg gegen die Pandemie eingeleitet"", sagte Bundeskanzler Sebastian Kurz.","""Jetzt wird die Impfung gegen das Virus gestartet. Damit ist der Kampf gegen die Pandemie eröffnet"", sagte Sebastian Kurz.",Jetzt wird die Impfung gegen die Krankheit Corona geimpft. Damit fängt die Impfung gegen die Krankheit an. Das sagt der Bundeskanzler Sebastian Kurz.,3,y,4,uid_apa_test_393,r3_pid_apa39
Auf der ganzen Welt sind schon hunderttausende Menschen von Corona-Virus krank geworden.,Der Corona-Virus hat sich auf der ganzen Welt schon bei mehr als 100.000 Menschen gezeigt.,"Viele Menschen sind krank. Das ist das Corona-Virus. Es gibt schon 100.000 Menschen, die krank sind.",1,y,1,uid_apa_test_752,r3_pid_apa4
Dann kamen die falschen Polizisten zu den älteren Menschen nach Hause und holten das Geld ab.,"Es klingelte an der Haustür von den älteren Menschen. Draußen standen zwei falsche Polizisten. Sie erzählten den älteren Menschen, dass sie Geld von ihnen brauchen. Dann holten die falschen Polizisten das Geld von den älteren Menschen ab.",Die falschen Polizisten kommen zu alten Menschen nach Hause. Sie wollen aber nicht helfen. Sondern sie klauen das Geld von den alten Menschen.,1,y,14,uid_apa_test_722,r3_pid_apa270
"Die österreichischen Haushalte sparten laut vorläufigen Zahlen 31,9 Milliarden Euro.",Die Österreicher haben 2020 weniger Geld ausgegeben. Sie haben 31 Milliarden Euro gespart.,"Die Österreicher sparten laut vorläufigen Zahlen 31,9 Milliarden Euro.",3,n,4,uid_apa_test_367,r3_pid_apa222
