original,simplification1,simplification2,question,options,answer,orig_id,simp_pair_id
"Er soll dem Nachbarn gesagt haben, dass er die Frau erstochen hat.","Er sagte dem Nachbarn, dass er die Frau erstochen hat.","Der Mann soll dem Nachbarn gesagt haben, dass er die Frau erstochen hat.",1.9857383374,2.1271317336,LeoLM Mistral 7B,uid_apa_3357,r2_pid_apa777640
"Die linke Partei SYRIZA erhielt 31,53 Prozent der Stimmen und 86 Sitze.","SYRIZA gewann 31,53 Prozent der Stimmen und bekommt 86 Sitze.","SYRIZA bekam 31,53 Prozent der Stimmen. Die Partei SYRIZA bekam 86 Sitze im Parlament.",2.1583516996,1.7950917611,Disco Llama8B,uid_lhapa_6917,r2_pid_lhapa509269
In Österreichs Bergen hat man mehrere Tote gefunden.,In den Bergen in Österreich sind Tote gefunden worden.,In Österreich wurden in den Bergen mehrere Tote gefunden.,4.6330054711,3.4617417028,Disco Llama8B,uid_apa_3807,r2_pid_apa190802
Auf Mallorca vertreibt ein Hubschrauber die Badegäste vom Strand.,Mit einem Hubschrauber vertreibt man die Menschen vom Strand auf Mallorca.,Ein Hubschrauber vertreibt die Leute vom Strand.,4.0734665982,4.4301338264,LeoLM Mistral 7B,uid_apa_461,r2_pid_apa869702
Nur Kinder unter 6 Jahren müssen keine Maske tragen.,Kinder unter 6 Jahren brauchen keine Maske.,Aber nur kleine Kinder bis 6 Jahre müssen keine Maske tragen.,3.3352644943,3.140503131,LeoLM Mistral 7B,uid_apa_4851,r2_pid_apa887013
In Österreich ist die Tomate das beliebteste Gemüse.,In Österreich ist die Tomate das Lieblings-Gemüse von den Menschen.,Tomaten sind das beliebteste Gemüse in Österreich.,2.8085825553,3.4284470136,LeoLM Mistral 7B,uid_apa_387,r2_pid_apa815861
Dank dieser Hilfe können die Menschen nicht gezwungen werden ihre Häuser zu verlassen.,So werden die Menschen nicht gezwungen ihre Häuser zu verlassen.,Durch diese Hilfe verliert niemand sein Haus.,3.2724655646,8.1857695284,Llama8B,uid_apa_396,r2_pid_apa1459677
"Wenn wir das nicht verstehen, können wir keine positive Antwort geben.","Wenn wir das nicht verstehen, können wir nicht helfen.","Wenn wir das nicht verstehen, können wir nichts dazu sagen.",2.6519932252,2.3835739733,LeoLM Mistral 7B,uid_lhapa_10036,r2_pid_lhapa928416
"Auch die Wirtschaftskammer stimmte der temporären Beschränkung der Öffnungszeiten zu, da es sich bereits während des ersten Lockdowns bewährt hatte.","Die Wirtschaftskammer unterstützt die Beschränkung auch. Sie sagt, dass es sich bewährt hatte. Das hat sie auch schon während des ersten Lockdowns gesehen.",Die Wirtschaftskammer stimmte auch der temporären Schließung zu. Sie hatte das schon vorher getan. Während dem ersten Lockdown hat sich das bewährt.,3.0298041403,3.2252675829,Llama8B,uid_lhapa_6895,r2_pid_lhapa1758337
In geschlossenen Räumen sind bis zu 250 Menschen auf zugewiesenen Sitzplätzen erlaubt.,Außerdem dürfen bis zu 250 Menschen in geschlossenen Räumen zusammen sein. Aber nur auf zugewiesenen Sitzplätzen.,In geschlossenen Räumen darf man bis zu 250 Menschen in einem Saal haben. Man muss aber die Sitz-Plätze schon vorher ausmachen.,2.0418263548,3.3628939353,Disco Llama8B,uid_apa_2931,r2_pid_apa130103
Künftig bekommen sie nur ein Infoblatt mit Corona-Schutzmaßnahmen.,Von nun an bekommen sie nur ein Infoblatt. Darin sind die wichtigsten Corona-Schutz-Maßnahmen.,"Künftig bekommen sie nur ein Infoblatt, das Schutz-Maßnahmen gegen den Corona-Virus beschreibt.",2.9077578461,2.8894358499,Llama8B,uid_lhapa_8806,r2_pid_lhapa1822113
Trotzdem geht das tägliche Leben bei den Tieren weiter.,Bei den Tieren läuft trotzdem alles normal weiter. Sie essen und leben wie immer.,Und auch bei den Tieren geht es wie gewohnt weiter.,5.0636922512,6.9666531468,Llama8B,uid_apa_4369,r2_pid_apa1487156
"Die politische Motivation dahinter wird immer klarer, dass das im Vorfeld abgesprochen ist.","Die politische Motivation wird immer klarer. Dahinter steckt, dass das in den Vorgesprächen abgesprochen wurde. Das heißt, das hat schon vorher geplant.",Das politische Ziel hinter diesem Verhalten wird immer klarer. Man hat das im Vorfeld mit den anderen abgesprochen.,3.1954589768,5.2584897654,Llama8B,uid_lhapa_10083,r2_pid_lhapa1557524
Die Budgetmittel für die Finanzierung der Corona-Kurzarbeit werden von bisher 7 Mrd.,Die Budget-Mittel für die Finanzierung von der Corona-Kurz-Arbeit wurden bisher auf 7 Milliarden Euro festgelegt.,Für das Corona-Kurzarbeiter-Geld hat die Bundesregierung bis jetzt 7 Milliarden Euro ausgeben.,2.1005570345,3.4546487116,Disco Llama8B,uid_lhapa_2223,r2_pid_lhapa352697
Für das neue Ziel bleiben weniger als 10 Jahre.,"Damit das geschehen kann, bleiben weniger als 10 Jahre. Denn das neue Ziel muss dann erreicht sein.",Für das neue Ziel haben wir weniger als 10 Jahre Zeit.,4.2676781784,3.3318603948,Llama8B,uid_apa_4766,r2_pid_apa1512532
Auch in einigen Teilen von Österreich konnte man das Erdbeben spüren.,Das Erdbeben fühlten Menschen auch in einigen Teilen von Österreich.,Ein Erdbeben konnte auch in Österreich gespürt werden. Aber nur in einigen Regionen. In den anderen Regionen war das Erdbeben fast nicht zu spüren.,2.8642046746,2.9672198353,Llama8B,uid_apa_1287,r2_pid_apa1285438
Die Menschen arbeiteten in einer Jade-Mine in der Ortschaft Hpakant.,Die Menschen arbeiteten in einer Jade-Mine. Die Jade-Mine befindet sich in dem Ort Hpakant.,Die Arbeiter arbeiteten in einer Mine. Sie lag in einem kleinen Ort namens Hpakant. Dort wird Jade gefunden.,2.3123807605,3.6362128138,Llama8B,uid_apa_1497,r2_pid_apa1299161
Dazu kämen noch Stellen in den Ländern.,Außerdem gibt es noch Stellen in den Ländern.,Und da gehören noch die Stellen der Länder dazu.,3.141877662,6.2421541384,LeoLM Mistral 7B,uid_lhapa_1099,r2_pid_lhapa937198
Daraufhin riefen die Behörden den Notstand aus und vertrieben die Tiere.,Danach rief die Regierung den Notstand aus und die Tiere mussten weg.,Daraufhin riefen die Behörden den Notstand aus. Dann wurden die Tiere vertrieben.,4.5166988319,2.5703637166,Llama8B,uid_lhapa_7763,r2_pid_lhapa1787316
"Sie werde für immer bedauern, dass sie nicht in der Lage gewesen sei, den Brexit zu vollziehen, sagte die Politikerin.","Sie bedauerte, dass sie in der Lage gewesen sei, den Brexit durchzuführen.","Es werde immer ein großes Bedauern für May sein, dass sie den Brexit nicht abgeschlossen bekommt. Das gestand sie ein.",2.6502207628,4.3323729921,Disco Llama8B,uid_lhapa_1029,r2_pid_lhapa309598
Auf dem Ausflugsboot waren viele Urlauber aus Südkorea.,Auf dem Boot waren viele Touristen aus Süd-Korea.,Viele Urlauber aus Süd-Korea fuhren mit auf dem Boot.,2.5900074266,3.3219412449,Llama8B,uid_apa_684,r2_pid_apa1533548
Fünf Maßnahmen wird die ÖVP in ihrem Wahlprogramm auflisten.,In ihrem Wahl-Programm werden die ÖVP diese 5 Maßnahmen auflisten.,Die 5 Maßnahmen werden in das Wahl-Programm von der Partei ÖVP geschrieben.,2.9334909776,2.8714128336,Llama8B,uid_lhapa_9367,r2_pid_lhapa1842569
Im Oktober 2019 soll ein Mann in Kitzbühel in Tirol 5 Menschen erschossen haben.,In Österreich erschoss ein Mann 5 Menschen. Der Vorfall geschah im Oktober 2019 in Kitzbühel in Tirol.,Im Oktober 2019 hat ein Mann im österreichischen Ort Kitzbühel 5 Menschen erschossen.,2.1294351962,2.0235658795,Disco Llama8B,uid_apa_309,r2_pid_apa141191
Nach dem Ende des Zweiten Weltkrieges 1945 wurde Österreich wieder eine Republik.,Nach dem Zweiten Weltkrieg wurde Österreich wieder eine Republik. Das geschah im Jahr 1945.,1945 endete der 2. Weltkrieg. Nach dem Krieg wurde Österreich wieder zu einer Republik.,1.8801337402,2.2937242059,Llama8B,uid_apa_4666,r2_pid_apa1506882
Das war aber nach Angaben der EMA bisher nicht der Fall.,"Die EMA hatte gesagt, dass dies bisher aber noch nicht passiert ist.",Bisher ist das aber nicht passiert. Das sagte die EMA.,4.3585760813,4.4560600032,Disco Llama8B,uid_lhapa_9558,r2_pid_lhapa599594
Vorsorge und Wirtschaft seien fast stärker im Bedrohungsszenario im Fokus der Risikogesellschaft als die gesundheitliche Tangente.,Vorsorge und Wirtschaft sind fast wichtiger als die gesundheitliche Seite. Sie stehen im Fokus der Risikogesellschaft.,Vorsorge und Wirtschaft sind dabei stärker im Vordergrund. Diese sind in der Risikogesellschaft wichtiger als das Gesundheits-Thema.,2.3886887757,2.9281331133,Llama8B,uid_lhapa_10144,r2_pid_lhapa1559286
"Im Jahr 2019 zählte der Tiergarten Schönbrunn über 2,3 Millionen Besucher, davon viele aus dem Ausland.","2019 besuchten mehr als 2,3 Millionen Menschen den Tiergarten Schönbrunn. Viele von ihnen kamen aus dem Ausland.","Im Jahr 2019 kamen über 2,3 Millionen Besucher in den Tiergarten. Es waren auch viele aus dem Ausland.",1.8896643459,2.1762234538,Llama8B,uid_lhapa_4658,r2_pid_lhapa1677641
"In Österreich gibt es einen eigenen Telefon-Notruf für Jugendliche, die an Suizid denken.","In Österreich gibt es sogar einen Telefon-Notruf für Jugendliche, die sich das Leben nehmen wollen.","Wenn man als Jugendlicher an Suizid denkt, kann man in Österreich einen eigenen Telefon-Notruf anrufen.",2.1621767114,2.1239144184,LeoLM Mistral 7B,uid_apa_4021,r2_pid_apa827236
In der Folge werden die Wolken aber weniger und die Sonne zeigt sich vorübergehend öfters.,In der Folge werden die Wolken aber weniger und man sieht die Sonne öfter.,Der Himmel wird aber weniger bewölkt sein. Die Sonne wird sich mehr und mehr zeigen.,2.9132952844,4.0269343856,Disco Llama8B,uid_lhapa_4775,r2_pid_lhapa432479
"Mit Argentinien wird Maradona 1986 Weltmeister, 1989 gewinnt er mit Neapel auch noch den UEFA-Cup.",Maradona gewinnt 1986 mit der Mannschaft von Argentinien sogar noch den Welt-Meister-Titel. 1989 gewinnt er dann mit der Mannschaft von Neapel auch noch den UEFA-Cup.,"1986 wird Maradona sogar Weltmeister, 1989 gewinnt er dann auch noch den UEFA-Cup.",2.3526718235,3.3752431056,Disco Llama8B,uid_lhapa_1431,r2_pid_lhapa324716
"Um Strom zu erzeugen, gibt es verschiedene Möglichkeiten.","Es gibt viele Möglichkeiten, wie man Strom erzeugen kann.",Strom kann man auf verschiedene Arten erzeugen.,2.3906422739,3.2071255467,LeoLM Mistral 7B,uid_apa_91,r2_pid_apa920493
"Das am Wochenende bekannt gewordene Angebot Indonesiens, Österreich die Eurofighter abzukaufen, wird vorerst einmal geprüft.",Der Verkauf der Eurofighter von Österreich nach Indonesien wird geprüft.,"Das Angebot von Indonesien, die Eurofighter von Österreich zu kaufen, wird geprüft.",2.7755625767,1.7605951761,LeoLM Mistral 7B,uid_lhapa_1134,r2_pid_lhapa938349
Aber viele Sumo-Ringer essen für mehr Gewicht auch Kartoffelchips und Kuchen.,"Aber viele Sumo-Ringer essen auch sehr viel. Damit sie noch mehr Gewicht haben, essen sie zum Beispiel auch Chips und Kuchen.","Aber die meisten Sumo-Ringer essen Kartoffelchips und Kuchen, damit sie schnell an Gewicht zunehmen.",3.9667727716,4.0166924756,Disco Llama8B,uid_apa_3800,r2_pid_apa190200
"Wann es diese Impfung geben wird, weiß man aber noch nicht.","Man weiß aber noch nicht, wann es die Impfung geben wird.","Wann diese Impfung gibt wird, weiß man noch nicht.",2.8383904291,4.64079778,Disco Llama8B,uid_apa_3696,r2_pid_apa183114
Trotzdem ist die Schweiz beim Bahn-Fahren ein großes Vorbild in Europa.,Die Schweiz ist aber ein großes Vorbild in Europa beim Bahnfahren.,Die Schweiz ist in Europa ein großes Vorbild beim Bahnbetrieb.,4.262663797,4.5444812217,LeoLM Mistral 7B,uid_apa_785,r2_pid_apa910946
"Vor den Niederlanden hatten bereits Deutschland, Dänemark und Belgien coronabedingte Reisewarnungen für Österreich oder die Hauptstadt Wien verhängt.","Vor Österreich haben die Länder Deutschland, Dänemark und Belgien schon Reise-Warnungen verhängt. Sie schreiben, dass es zu gefährlich ist nach Österreich oder in Wien zu reisen.","Vor Österreich hatte Deutschland, Dänemark und Belgien Warnungen wegen dem Corona-Virus verhängt. Diese Warnungen betrafen Österreich und die Hauptstadt Wien.",3.0631615886,3.0772173192,Llama8B,uid_lhapa_8513,r2_pid_lhapa1812442
Durch den Klimawandel bildet sich aber weniger Eis.,Durch den Klima-Wandel bildet sich aber weniger Eis.,Durch den Klimawandel gibt es aber weniger Eis auf der Erde.,3.6411611946,4.2265128813,Llama8B,uid_apa_3450,r2_pid_apa1424782
"Der Nationalrat hat am Mittwochabend mit breiter Mehrheit eine Gesetzesregelung repariert, die Behinderten Nachteile bei der Familienbeihilfe gebracht hat.","Die Politiker im Nationalrat haben am Mittwoch eine Regelung korrigiert, die Behinderte bei der Familien-Beihilfe benachteiligt hat. Sie haben diese Nachteile für die behinderten Menschen beseitigt.",Am Mittwoch hat der Nationalrat eine Gesetzesänderung repariert. Diese hat Behinderten bisher Nachteile bei der Familien-Beihilfe gebracht.,2.6569438979,2.583073923,Disco Llama8B,uid_lhapa_508,r2_pid_lhapa443114
"In Österreich muss jeder, der auf der Autobahn fährt, eine Gebühr zahlen.","Jeder, der in Österreich auf der Autobahn fährt, muss dafür eine Gebühr zahlen.","In Österreich muss man eine Gebühr zahlen, wenn man auf einer Autobahn fährt.",1.8783931503,2.0560584039,LeoLM Mistral 7B,uid_apa_429,r2_pid_apa845738
Das hat der Europäische Fußball-Verband UEFA am Dienstag entschieden.,Denn das hat der Fußball-Verband von Europa am Dienstag entschieden.,Das entschied die UEFA am Dienstag.,2.8347168001,4.6863280128,Disco Llama8B,uid_apa_4663,r2_pid_apa251844
Laut Medienberichten sollen die flüchtigen Verdächtigen mit einem schwarzen Ford Tourneo unterwegs sein.,Laut den Berichten haben die flüchtigen Verdächtigen ein schwarzes Auto. Es handelt sich um einen Ford Tourneo.,Das Fluchtfahrzeug soll ein schwarzer Ford Tourneo sein. Das melden die Medien.,2.6977384393,3.7832409091,Llama8B,uid_lhapa_3129,r2_pid_lhapa1631196
Die Demokraten werfen dem Präsidenten in der Ukraine-Affäre Amtsmissbrauch und Behinderung des Kongresses vor.,"Die Demokraten werfen dem Präsidenten vor, das Amt zu missbrauchen. Sie werfen ihm auch vor, den Kongress zu behindern.","Die Demokraten sagen auch, dass der Präsident die Kongress-Mitglieder von ihrem Dienst abgehalten hat. Außerdem sagt die Demokratische Partei, dass der Präsident Amtsmissbrauch macht.",1.9637448508,2.8721182278,Llama8B,uid_lhapa_3067,r2_pid_lhapa1629208
"Die chinesische Regisseurin Chloe Zhao gewann den Preis für die ""beste Regie"".",Der Preis für die beste Regie erhielt die chinesische Regisseurin Chloe Zhao.,"Chloe Zhao gewann auch den Preis für die ""beste Regie"". Sie stammt aus China.",2.2395676419,2.6871020512,Llama8B,uid_apa_3093,r2_pid_apa1401466
Ein 37 Jahre alter Mann soll in Wien-Floridsdorf seine Freundin mit bloßen Händen erwürgt haben.,Am Dienstag hat es in Floridsdorf in Wien eine Gewalttat gegeben. Der 37 Jahre alte Mann hat seine Freundin mit seinen Händen erwürgt.,Ein 37 Jahre alter Mann soll seine Freundin mit bloßen Händen erwürgt haben. Die Tat hat sich in Wien-Floridsdorf ereignet.,2.7926084478,1.7164061748,Disco Llama8B,uid_lhapa_9014,r2_pid_lhapa580406
In Großbritannien und den Niederlanden haben am Donnerstag die Europawahlen begonnen.,Am Donnerstag fingen in den Niederlanden und in Großbritannien die Wahlen zum Europaparlament an.,Am Donnerstag begannen in Großbritannien und in den Niederlanden die Europawahlen.,1.9501694797,1.7216572904,Disco Llama8B,uid_lhapa_1205,r2_pid_lhapa315744
"Noch gibt es aber eine kleine Hoffnung, dass sich die Gewerkschaft und Ryanair doch noch einigen.","Doch es besteht noch eine kleine Chance, dass sich Ryanair mit der Gewerkschaft einigt.","Es sieht so aus, als ob die Gewerkschaft doch noch eine Einigung mit Ryanair erzielen kann.",3.1758150675,2.8290900557,Disco Llama8B,uid_apa_568,r2_pid_apa272145
Diese soll viel ansteckender sein als die bisher bekannte Corona-Art.,"Diese Art ist viel angesteckender als die Corona-Version, die es bis jetzt schon gibt.",Diese neue Corona-Art ist viel ansteckender als die bisher bekannte.,5.9014162006,2.4803203646,Llama8B,uid_apa_1938,r2_pid_apa1327338
"Lava-Fontänen schossen am Donnerstag bis zu 500 Meter hoch in den Nachthimmel, wie das Institut für Geophysik und Vulkanologie mitteilte.",In der Nacht zum Donnerstag schossen die Lava-Fontänen des Vulkans bis zu 500 Meter hoch in den Himmel. Das berichtet das Institut für Geophysik und Vulkanologie.,Die Lavafontänen wurden bis zu 500 Meter hoch in die Luft geschleudert. Das hat das Institut für Geophysik und Vulkanologie mitgeteilt.,2.3190051847,2.0451078344,Disco Llama8B,uid_lhapa_3002,r2_pid_lhapa377282
Die meisten Menschen ohne Internetanschluss leben laut der Organisation in ärmeren Ländern.,Die meisten Menschen ohne Internet-Anschluss leben in ärmeren Ländern.,In ärmeren Ländern leben viele Menschen ohne einen Internetanschluss.,2.2844150852,4.080391973,LeoLM Mistral 7B,uid_lhapa_4776,r2_pid_lhapa1066543
"Der rund 140 Millionen Jahre alte Schenkelknochen eines Sauropoden wurde bei Angeac-Charente nahe Bordeaux gefunden, wie am Montag bekannt wurde.","Am Montag wurde bekannt, dass in der Nähe von der Stadt Bordeaux ein Sauropodenschädel gefunden wurde. Er ist rund 140 Millionen Jahre alt.",Am Montag wurde der Schenkel-Knochen eines 140 Millionen Jahre alten Dinosauriers in Frankreich gefunden. Es handelte sich um einen Sauropoden. Der Knochen stammt aus der Umgebung von Bordeaux.,2.5508634758,2.2523040886,Llama8B,uid_lhapa_6216,r2_pid_lhapa1732897
"Novak gewann die ersten 2 Sätze, sein Gegner gewann dann aber 3 Sätze hintereinander.",Novak Djokovic gewann die ersten 2 Sätze. Dann gewann sein Gegner 3 Sätze hintereinander.,"Novak gewann die ersten 2 Sätze, seine Gegner gewannen dann 3 Sätze hinter einander.",1.9977810608,2.6979202249,LeoLM Mistral 7B,uid_apa_4423,r2_pid_apa856806
In diesem Gebäude arbeitet der Bundeskanzler.,Der Bundeskanzler arbeitet in diesem Haus.,Dort arbeitet nämlich der Bundeskanzler von Österreich.,3.6521457018,4.2454005737,LeoLM Mistral 7B,uid_apa_4809,r2_pid_apa884284
Das haben Vizekanzler und Kultur-Minister Werner Kogler und Gesundheits-Minister Rudolf Anschober angekündigt.,Das haben zwei hohe Regierungs-Vertreter von Österreich gesagt. Es handelt sich um Werner Kogler und Rudolf Anschober.,Das haben Vize-Kanzler Kogler und Gesundheits-Minister Anschober gesagt.,2.9931679444,1.8405260256,Llama8B,uid_apa_4865,r2_pid_apa1519077
Seit über fünf Monaten wächst das Koala-Jungtier im Beutel seiner Mutter Bunji heran.,Das Koala-Jungtier ist seit über fünf Monaten in diesem Beutel bei seiner Mutter.,Seit über fünf Monaten trägt die Koala-Mutter das Jungtier im Beutel.,2.6035316809,2.2881140968,LeoLM Mistral 7B,uid_lhapa_8469,r2_pid_lhapa1205578
"Und dass das zweite Kind, das sie derzeit erwartet, ein Mädchen sein wird.","Und das zweite Kind, das sie erwartet, wird ein Mädchen sein.",Sie erwartet nämlich gerade ihr 2. Kind. Das wird ein Mädchen sein.,3.4186110542,3.8333789101,LeoLM Mistral 7B,uid_lhapa_9509,r2_pid_lhapa1247119
"Rund 30 Menschen erlitten nach ersten Erkenntnissen leichte Verletzungen, davon acht Feuerwehrleute, ein Mensch wurde schwer verletzt.","Bei dem Unfall wurden rund 30 Menschen verletzt, davon sind 8 Feuerwehrleute. Ein Mensch wurde dabei sogar schwer verletzt.",30 Menschen wurden leicht verletzt. Das gilt auch für 8 Feuerwehr-Männer. Eine Person wurde sogar schwer verletzt.,2.1273557163,2.3900757494,Disco Llama8B,uid_lhapa_3161,r2_pid_lhapa382766
Sie hat ihre meisten Flugzeuge am Flughafen in Wien abgestellt.,Sie haben fast alle ihre Flugzeuge in Wien abgestellt.,Sie hat die meisten Flugzeuge am Flughafen Wien abgestellt.,4.7148700339,2.3547379446,LeoLM Mistral 7B,uid_apa_356,r2_pid_apa793572
"Die Junge ÖVP forderte, dass der Besuch einer Gedenkstätte im Rahmen der schulischen Ausbildung verpflichtend wird.","Schüler sollten Gedenkstätten besuchen. Das forderte die Junge ÖVP. Sie meint, dass der Besuch einer Gedenkstätte zum Pflichtprogramm an Schulen gehören soll.","Die Junge ÖVP will, dass jeder Jugendliche während der Ausbildung an der Schule eine Gedenk-Stätte besuchen muss.",2.3786912302,2.8018469529,Disco Llama8B,uid_lhapa_525,r2_pid_lhapa448600
Nach drei Monaten wurden die Tiere erneut getestet.,Die Tiere wurden dann nach drei Monaten noch einmal getestet.,Die Tiere wurden nach 3 Monaten wieder getestet.,3.8468062434,3.6164161208,LeoLM Mistral 7B,uid_lhapa_7826,r2_pid_lhapa1183132
Im Juni ist die Energie für Haushalte in Österreich teurer geworden.,Im Juni ist der Strom im Haushalt teurer geworden.,Im Juni waren Energie-Kosten für Haushalte höher.,4.2154582531,5.2744079211,Llama8B,uid_apa_799,r2_pid_apa1541154
"Auch zahlreiche Landesstraßen wurden überspült, mehrere Straßen mussten komplett gesperrt werden.",Auch Landes-Straßen wurden überspült. Deshalb wurden einige Straßen gesperrt.,Die Überschwemmungen erreichten auch mehrere Landesstraßen. Dadurch mussten einige Straßen ganz gesperrt werden.,3.2845636423,2.7643805253,Llama8B,uid_lhapa_4771,r2_pid_lhapa1681544
"Manche von diesen Infektionen wurden von Reisenden aus den Ländern Rumänien, Bulgarien und Moldau nach Österreich gebracht.","Manche dieser Infektionen kamen von Reisenden aus den Ländern Rumänien, Bulgarien und Moldau. Diese Reisenden brachten die Infektionen nach Österreich.","Diese Viren werden auch aus anderen Ländern nach Österreich mitgebracht. Die Länder sind Rumänien, Bulgarien und Moldau.",1.7538310395,3.3309418258,Llama8B,uid_apa_4202,r2_pid_apa1474345
In anderen Ländern in Europa gab es schon am Sonntag und in der Nacht auf Montag starken Sturm.,In anderen Ländern in Europa gab es schon am Sonntag und am Montag Sturm.,In anderen Ländern gab es auch Sturm. Das ging auch schon am Sonntag.,2.6491291649,5.2401564079,Llama8B,uid_apa_999,r2_pid_apa1554084
Ursula Von der Leyen wird Chefin der EU-Kommission.,Von der Leyen wird Chefin von der EU-Kommission.,Die Politikerin Ursula Von der Leyen wird EU-Kommission-Chefin.,2.8393486673,2.6719753686,LeoLM Mistral 7B,uid_apa_3069,r2_pid_apa758847
"Die nunmehrigen Kontrollen in Schwaz werden an 14 Stellen an Bezirksgrenzen, Autobahnauffahrten und Bahnhöfen stattfinden.","Nun gibt es wieder an bestimmten Orten Kontrollen. Diese findet es in 14 verschiedenen Bezirken von Schwaz gibt. An Autobahnen, Grenzen und Bahnhöfen werden nun die Kontrollen gemacht.","Die nunmehrigen Kontrollen werden an 14 Stellen in Schwaz durchgeführt. An bestimmten Bezirksgrenzen, an Autobahnauffahrten und bei Bahnhöfen werden die Kontrollen durchgeführt.",5.1627179475,1.9584341741,Disco Llama8B,uid_lhapa_7920,r2_pid_lhapa542162
Auch Operationen mussten in andere Krankenhäuser verlegt werden.,"Außerdem mussten die Operationen in andere Krankenhäuser verlegt werden. Das heißt, die Patienten mussten in andere Krankenhäuser gebracht werden.",Daher mussten auch Operationen in andere Krankenhäuser verlegt werden.,2.2924746448,3.0325450962,Llama8B,uid_apa_3202,r2_pid_apa1408394
Im Freien ist ein Treffen von bis zu 12 Personen erlaubt.,Im Freien darf eine Gruppe von bis zu 12 Menschen zusammen sein.,Im Freien können bis zu 12 Personen miteinander treffen.,4.0796722235,4.6400517807,LeoLM Mistral 7B,uid_apa_1480,r2_pid_apa649820
Von solchen Tieren könnte sich das Virus auf Menschen übertragen haben.,Von solchen Tieren könnte sich das Virus bei Menschen ausbreiten.,Von diesen Tieren kann das Virus auf Menschen übertragen worden sein.,4.2087707039,3.8322191421,LeoLM Mistral 7B,uid_lhapa_5257,r2_pid_lhapa1084387
Im Eingangs-Bereich muss man eine Schutzmaske tragen.,Man muss im Eingangs-Bereich eine Schutz-Maske tragen.,Im Eingangsbereich wird eine Schutz-Maske verlangt.,2.3933381187,3.3418298988,LeoLM Mistral 7B,uid_apa_4417,r2_pid_apa856407
In Österreich sind bereits 59 Krankenhäuser für die Behandlung von Coronavirus-Verdachtsfällen und Covid-19 -Erkrankungen ausgerüstet.,"59 Krankenhäuser in Österreich sind bereits so ausgerüstet, dass sie Covid-19-Kranke behandeln können.","In Österreich sind nun schon 59 Krankenhäuser so ausgerüstet, dass sie Corona-Patienten behandeln können.",2.440037929,3.122211452,Disco Llama8B,uid_lhapa_4836,r2_pid_lhapa434872
"Ohne die Preise für Wohnen sowie für Restaurants und Hotels hätte die Inflation nur 1,2 Prozent betragen.","Ohne Preise für Wohnen und Reisen hätte die Inflation sogar 1,2 Prozent betragen.","Die Inflation hätte nur 1,2 Prozent betragen, wenn die Preise für Wohnen und Essen unverändert geblieben wären.",2.6093552991,1.9655736057,LeoLM Mistral 7B,uid_lhapa_493,r2_pid_lhapa1072250
Die Fußball-Fans müssen sich die Spiele im Fernsehen anschauen.,Die Fußball-Fans müssen sich also die Spiele im Fernsehen ansehen.,Die Fans sehen sich die Spiele nur im Fernsehen an. Sie werden nicht dabei sein.,3.0467767964,5.4491127436,Llama8B,uid_apa_3149,r2_pid_apa1405498
Am Wochenende ist in Istanbul der Bürgermeister gewählt worden.,Am Wochenende ist der Bürgermeister von Istanbul gewählt worden.,Am Wochenende hat die Stadt Istanbul den Bürgermeister gewählt.,2.5232561103,3.2405534599,Llama8B,uid_apa_3711,r2_pid_apa1442432
"Wie das umgesetzt werden soll, verriet Johnson allerdings nicht.","Außerdem sagte Johnson nicht, wie das umgesetzt werden soll.","Wie das genau funktionieren soll, sagte Johnson allerdings nicht.",2.7077828729,2.1045878051,LeoLM Mistral 7B,uid_lhapa_48,r2_pid_lhapa1067408
Bei beiden Zügen entgleisten einige Waggons.,Die Waggons entgleisten bei beiden Zügen.,Bei beiden Zügen sprangen einige Waggons aus den Gleisen.,4.4939197109,3.4459357938,LeoLM Mistral 7B,uid_apa_513,r2_pid_apa891219
Der Mai 2019 wird in der Endbilanz mit großer Wahrscheinlichkeit sogar einer der kältesten der vergangenen 40 Jahre sein.,Der Mai 2019 wird höchstwahrscheinlich einer der kältesten Mais in den letzten 40 Jahren.,Der Mai 2019 könnte sogar einer der kältesten Mai seit 40 Jahren sein.,2.4735829999,2.9255861785,Disco Llama8B,uid_lhapa_8062,r2_pid_lhapa547189
Die Maßnahmen der Regierung gliedern sich in drei Bereiche.,Die Maßnahmen der Regierung teilen sich in drei Bereiche auf.,Die Maßnahmen der Regierung sind in 3 Bereiche eingeteilt.,2.3187596286,2.0526452298,Disco Llama8B,uid_lhapa_1435,r2_pid_lhapa324833
ÖVP-Chef Kurz bekam den Auftrag eine neue Regierung zu bilden.,"Kurz ist der Chef der Partei ÖVP. Sie bekam nun den Auftrag eine neue Regierung zu bilden. Das heißt, Kurz soll eine neue Regierung machen.","Sebastian Kurz sollte jetzt die neue Regierung bilden. Er ist der Chef von der Partei ""ÖVP"".",2.5887733116,3.8679227085,Llama8B,uid_apa_3750,r2_pid_apa1445399
