original,simplification1,simplification2,question,options,answer,orig_id,simp_pair_id
Am Freitag beginnen die Massentests in Wien und in den Bundesländern Vorarlberg und Tirol.,In Wien und in den Bundesländern Vorarlberg und Tirol sollen bald große Tests gemacht werden.,In Wien und in den Bundesländer Tirol und Vorarlberg beginnen die Massen-Tests.,1,y,3,uid_apa_test_123,r3_pid_apa283
Als erster Mensch in den USA bekam die Krankenschwester Sandra Lindsay die Impfung.,In den USA bekam die Krankenschwester Sandra Lindsay die erste Impfung gegen den Corona-Virus.,"Die Frau ist eine Krankenschwester. Sie heißt Sandra. Sie ist die erste Frau in den USA, die die Impfung hat.",1,n,6,uid_apa_test_50,r3_pid_apa26
Der 65. Eurovision Song Contest soll vom 12. bis 16. Mai in der Stadt Rotterdam in den Niederlanden stattfinden.,Der Song Contest ist ein Musik-Wettbewerb. Es macht den Wettbewerb schon zum 65. Mal. Dieses Jahr ist es in Rotterdam in den Niederlande.,"Der 65. Eurovision Song Contest findet vom 12. bis 16. Mai statt. Das Land, in dem er stattfindet, ist die Niederlande. Die Stadt heißt Rotterdam.",1,y,2,uid_apa_test_696,r3_pid_apa147
Am Mittwoch hat es um 8.30 Uhr in der Gegend von Admont in der Steiermark ein Erdbeben gegeben.,Am Mittwoch hat es in der Steiermark ein Erdbeben gegeben. Es war um 8.30 Uhr. Das Erdbeben fand in der Gegend von Admont statt.,Es gab in der Steiermark am Mittwoch um 8:30 Uhr ein Erdbeben. Die Gegend heißt Admont.,4,y,8,uid_apa_test_654,r3_pid_apa163
Das Windrad in Lichtenegg steht Besuchern offen und kann von April bis September am Wochenende besichtigt werden.,Das Windrad in Lichtenegg. Das Windrad kann man am Wochenende besichtigen. Es öffnet sich im April. Dann bleibt es aber nur bis September.,Am Wochenende können Besucher das Windrad besichtigen. Das Windrad steht Besuchern auch von April bis September am Wochenende offen.,4,n,4,uid_apa_test_622,r3_pid_apa278
"Die EU kritisiert, dass in China die Volksgruppe der Uiguren stark benachteiligt wird.",China behandelt die Uiguren schlecht. Sie haben keinen gleichen Status wie die restlichen Menschen in China.,Die EU kritisiert China. Das Land behandelt die Volksgruppe der Uiguren sehr ungerecht. Die Uiguren sind eine kleine Volksgruppe.,4,y,3,uid_apa_test_153,r3_pid_apa279
Bei den Buben wurden neben Paul auch gerne die Namen David und Jakob gewählt.,Bei den Buben. Viele haben auch David oder Jakob gewählt. Das sind aber auch sehr beliebte Namen.,David und Jakob sind auch sehr beliebte Namen.,4,y,9,uid_apa_test_423,r3_pid_apa72
Dadurch ist Thiem bereits für das Halbfinale qualifiziert.,Thiem gewinnt das Tennis-Spiel. So ist er im Halb-Finale.,Dadurch ist Thiem sicher im Halb-Finale.,1,y,3,uid_apa_test_311,r3_pid_apa131
Am 11. September 2001 flogen Terroristen mit 2 Flugzeugen absichtlich in die 2 Hochhäuser des World Trade Center.,Die Terroristen flogen 2 Flugzeuge in das World Trade Center. Das sind 2 große Hochhäuser in New York. Der Terror-Anschlag war am 11. September 2001.,Das World Trade Center ist ein Gebäude-Komplex in New York in den USA. Im September 2001 gab es dort einen Terror-Anschlag.,1,y,4,uid_apa_test_374,r3_pid_apa252
Am Donnerstag ist ein Mann in Kärnten von einer Kuh schwer verletzt worden.,Am Donnerstag ist ein Mann in Kärnten verletzt worden. Der Mann ist von einer Kuh angegriffen worden. Er ist sehr schwer verletzt.,Am Donnerstag wurde ein Mann von einer Kuh in Kärnten verletzt. Die Kuh hat den Mann ins Gesicht gebissen. Der Mann ist schwer verletzt worden.,4,n,3,uid_apa_test_438,r3_pid_apa224
Dadurch ist Thiem bereits für das Halbfinale qualifiziert.,Thiem gewann das Spiel. Deshalb ist Thiem jetzt für das Halbfinale.,Dadurch hat Dominic Thiem jetzt schon das Halbfinale erreicht.,4,y,2,uid_apa_test_311,r3_pid_apa179
"2019 waren 6 Kinder unter den Todesopfern, während im Jahr 2018 kein Kind beim Zu-Fuß-Gehen im Straßenverkehr starb.",Im Jahr 2019 gab es 21 Tote beim Gehen. 6 Kinder sind dabei gestorben. Im Jahr 2018 gab es keine toten Kinder.,Im Jahr 2019 starben 6 Kinder. Im Jahr 2018 gab es keinen Todesfall.,3,n,9,uid_apa_test_710,r3_pid_apa121
Derzeit sind 4.456 Menschen in Österreich am Corona-Virus erkrankt.,In Österreich sind jetzt 4.456 Menschen am Corona-Virus.,Derzeit sind 4.500 Menschen in Österreich mit dem Corona-Virus krank.,4,y,2,uid_apa_test_625,r3_pid_apa209
Der 65. Eurovision Song Contest soll vom 12. bis 16. Mai in der Stadt Rotterdam in den Niederlanden stattfinden.,Der Eurovision Song Contest findet in Rotterdam in den Niederlanden statt. Das ist in der Stadt Rotterdam in den Niederlanden. Der Contest findet vom 12. bis 16. Mai statt.,Der Eurovision Song Contest findet in den Niederlanden statt. Der Song Contest soll vom 12. bis 16. Mai stattfinden. Die Stadt Rotterdam ist der Veranstaltungsort.,4,y,4,uid_apa_test_696,r3_pid_apa32
"Am Mittwoch hat der Iran bekanntgegeben, dass er teilweise aus dem Atom-Abkommen aussteigt.",Der Iran will das Atom-Abkommen aufkündigen. Das hat der Iran am Mittwoch gesagt.,"Am Mittwoch hat der Iran eine Nachricht an die Welt geschickt. Er hat bekanntgegeben, dass er aus dem Atom-Abkommen teilweise aussteigt.",1,y,8,uid_apa_test_425,r3_pid_apa243
"Besonders stark regnete und hagelte es in Oberösterreich, dort waren 65 Feuerwehren mit fast 1.000 Leuten im Einsatz.",Besonders schlimm waren die Regen-Stürme in Oberösterreich.,In Oberösterreich gab es besonders viel Regen. Da waren die Feuerwehren im Einsatz. Insgesamt sind 65 Feuerwehren in Österreich gerade im Einsatz.,3,n,15,uid_apa_test_612,r3_pid_apa87
Auf der ganzen Welt sind schon hunderttausende Menschen von Corona-Virus krank geworden.,"Viele Menschen sind krank. Das ist das Corona-Virus. Es gibt schon 100.000 Menschen, die krank sind.",Der Corona-Virus hat sich auf der ganzen Welt schon bei mehr als 100.000 Menschen gezeigt.,1,y,1,uid_apa_test_752,r3_pid_apa4
Ende Mai hatten 45.000 Arbeitslose wieder einen Job gefunden.,Insgesamt haben 45.000 Menschen wieder einen Job. Das sind 30.000 mehr als im April.,Im Mai konnten 45.000 Arbeitslose wieder einen Job finden.,4,n,5,uid_apa_test_125,r3_pid_apa154
"Als Opposition gelten alle Parteien, die im Parlament vertreten sind, aber nicht der Regierung angehören.","Als Opposition nennt man alle Parteien. Sie gehören aber nicht zur Regierung. Die Opposition will aber, dass die Regierung besser wird. Die Opposition will auch, dass die Regierung die Dinge besser macht.","Opposition ist eine Partei, die nicht Regierung ist. Die Opposition verteidigt die Menschen, indem sie der Regierung widerspricht.",4,n,14,uid_apa_test_0,r3_pid_apa19
Dann kamen die falschen Polizisten zu den älteren Menschen nach Hause und holten das Geld ab.,Dann kamen die falschen Polizisten zu den älteren Menschen. Sie haben dann das Geld von den Menschen genommen.,Die falschen Polizisten sind dann zu den Menschen gegangen und haben das Geld abgeholt.,3,y,4,uid_apa_test_722,r3_pid_apa294
"3.639 Menschen befinden sich wegen dem Corona-Virus derzeit im Spital, 701 davon auf einer Intensiv-Station.",3.639 Menschen sind in einem Spital mit dem Corona-Virus. 701 Menschen davon sind auf einer Intensiv-Station.,Insgesamt sind 3.639 Menschen krank. 701 sind auf der Intensiv-Station.,1,n,6,uid_apa_test_737,r3_pid_apa253
"Generell empfiehlt die Regierung, Freunde und Bekannte derzeit nicht mehr zu treffen.",Die Regierung sagt auch: Man soll sich jetzt nicht mehr mit Freunden treffen.,Generell soll man Freunde und Bekannte derzeit nicht mehr treffen.,1,n,3,uid_apa_test_138,r3_pid_apa240
Das Windrad in Lichtenegg steht Besuchern offen und kann von April bis September am Wochenende besichtigt werden.,Das Windrad ist aber für die Menschen zugänglich. Man kann es von April bis September besuchen.,Das Windrad in Lichtenegg kann man auch von April bis September besichtigen.,3,y,4,uid_apa_test_622,r3_pid_apa135
"Generell empfiehlt die Regierung, Freunde und Bekannte derzeit nicht mehr zu treffen.",Man sollte Freunde und Bekannte nicht treffen. Das sagt die Regierung.,"Die Regierung sagt, man sollte jetzt auch nicht zu Freunden oder Bekannten gehen.",4,y,2,uid_apa_test_138,r3_pid_apa29
Dadurch ist Thiem bereits für das Halbfinale qualifiziert.,Deshalb ist Thiem bereits für das Halbfinale qualifiziert.,Jetzt ist Thiem schon im Halbfinale. Es spielt aber noch gegen jemand anderen.,3,y,5,uid_apa_test_311,r3_pid_apa257
"""Mit der Impfung ist der Anfang für den Sieg gegen die Pandemie eingeleitet"", sagte Bundeskanzler Sebastian Kurz.","Deshalb hat die Regierung die Impfungen gegen das Corona-Virus verordnet. Mit den Impfungen ist der Anfang von dem Sieg gegen die Corona-Pandemie eingeleitet, sagte Bundeskanzler Sebastian Kurz.",Bundes-Kanzler Sebastian Kurz sagt: Das Virus ist noch nicht ganz weg. Deshalb braucht man noch eine Impfung. Das ist aber der Anfang vom Ende der Krankheit.,1,y,1,uid_apa_test_393,r3_pid_apa20
